id,layer,freq1985,rel_freq1985,buffer,metric1985,value1985,freq2020,rel_freq2020,metric2020,value2020,change_area_ha,change_area_prop,change_iso,change_iso_prop
112,1,45010,0.8058798252524529,5000,enn_mn,0.0013061586588920297,46223,0.8275979374060016,enn_mn,0.0034514472405516644,10.917,0.021718112153548685,0.002145288581659635,1.642441036588473
113,1,37447,0.7302599504670528,5000,enn_mn,0.002709199321133098,38508,0.7509506815655531,enn_mn,0.004445955733960867,9.549,0.02069073109850028,0.0017367564128277688,0.6410589281047754
114,1,76387,0.8049464155874264,5000,enn_mn,0.0022867026741688113,77339,0.8149783449424113,enn_mn,9.801957581483886e-4,8.568,0.01003192935498487,-0.0013065069160204227,-0.5713497127453713
115,1,83041,0.8690478682211106,5000,enn_mn,8.08145184114397e-4,85198,0.8916214915126526,enn_mn,7.565731510927518e-4,19.413,0.022573623291542,-5.157203302164526e-5,-0.063815306996057
116,1,32854,0.6932393652937204,5000,enn_mn,0.0015969524858210863,35325,0.7453789669142471,enn_mn,0.002120032927674441,22.239,0.052139601620526665,5.230804418533549e-4,0.32754915784761673
117,1,34397,0.6800379589173801,5000,enn_mn,0.0015034391938412385,36956,0.7306300784879698,enn_mn,0.0019673787374349834,23.031,0.05059211957058973,4.639395435937449e-4,0.3085855054825293
118,1,8420,0.7438162544169611,5000,enn_mn,0.005183997477941979,9065,0.8007950530035336,enn_mn,0.006731572498928708,5.805,0.05697879858657251,0.0015475750209867295,0.2985292773716991
119,1,77025,0.8285554467906586,5000,enn_mn,0.0012947811323512789,78034,0.8394092273270011,enn_mn,0.001238743450741713,9.081,0.01085378053634245,-5.6037681609565765e-5,-0.04327965569578793
120,1,76304,0.8060253308967222,5000,enn_mn,0.001334921888396392,78455,0.8287470818764723,enn_mn,0.0014766701234951345,19.359,0.022721750979750044,1.4174823509874247e-4,0.1061846661822446
121,1,27706,0.4129861224976523,5000,enn_mn,0.0022146258227574932,29926,0.4460774814792732,enn_mn,0.0024841604517351827,19.98,0.033091358981620855,2.6953462897768947e-4,0.1217066224948485
122,1,90982,0.9508093929291768,5000,enn_mn,7.668778912778679e-4,71476,0.7469615107274609,enn_mn,7.824068328824063e-4,-175.554,-0.2038478822017159,1.5528941604538377e-5,0.02024956225907375
123,1,82756,0.8643736748101649,5000,enn_mn,8.015241521912579e-4,84261,0.8800931680262375,enn_mn,8.427756463152615e-4,13.545,0.015719493216072578,4.125149412400361e-5,0.05146631453491157
124,1,80259,0.8376716903936876,5000,enn_mn,6.678001548504161e-4,81750,0.8532334154385672,enn_mn,6.953520163693095e-4,13.419,0.015561725044879626,2.755186151889345e-5,0.04125764469920635
125,1,29491,0.30747336155305793,5000,enn_mn,0.0012255841660607843,26499,0.2762787497132848,enn_mn,0.0014883909390947512,-26.928,-0.031194611839773123,2.628067730339669e-4,0.21443388411149944
126,1,95949,0.9997915993706301,5000,enn_mn,NA,95959,0.9998957996853151,NA,NA,0.09,1.0420031468494351e-4,NA,NA
127,1,17246,0.1795859713428857,5000,enn_mn,0.0014947753282721792,22590,0.23523408863712095,enn_mn,0.0010677219743609118,48.096,0.055648117294235244,-4.270533539112674e-4,-0.28569735252782186
128,1,36706,0.3819920700169631,5000,enn_mn,9.145881064945657e-4,37832,0.39371012894027535,enn_mn,9.204737938371311e-4,10.134,0.011718058923312236,5.885687342565421e-6,0.006435342096371765
129,1,92914,0.9670180989352956,5000,enn_mn,7.556118630985034e-4,93234,0.9703485528137131,enn_mn,7.089315097299134e-4,2.88,0.003330453878417572,-4.668035336858993e-5,-0.06177821663250484
130,1,95832,0.9969518855656697,5000,enn_mn,NA,95915,0.9978153446033811,enn_mn,NA,0.747,8.634590377113449e-4,NA,NA
131,1,90332,0.9397933811213184,5000,enn_mn,6.708779979673621e-4,91300,0.9498642307972409,enn_mn,6.299068311461268e-4,8.712,0.010070849675922533,-4.097116682123532e-5,-0.06107096513132115
132,1,90475,0.9409580663948748,5000,enn_mn,7.268506609079333e-4,89273,0.9284570263749063,enn_mn,6.82813079740459e-4,-10.818,-0.012501040019968435,-4.4037581167474305e-5,-0.06058683514501521
133,1,69969,0.727079068510802,5000,enn_mn,0.0014897412807551573,71209,0.7399644612554945,enn_mn,0.0015486920994648816,11.16,0.012885392744692581,5.895081870972425e-5,0.039571178882712964
134,1,51806,0.5381770584446615,5000,enn_mn,0.003119844837416936,51594,0.5359747356173776,enn_mn,0.002922213043164642,-1.908,-0.0022023228272838313,-1.976317942522939e-4,-0.06334667413008989
135,1,93848,0.9746492330380417,5000,enn_mn,6.026082121561965e-4,88480,0.9189003936067464,enn_mn,7.256408107702067e-4,-48.312,-0.05574883943129538,1.2303259861401016e-4,0.20416681374750337
136,1,51544,0.5351940109439408,5000,enn_mn,0.002060973286471154,51352,0.5332004277897185,enn_mn,0.002060973286471154,-1.728,-0.001993583154222267,0,0
137,1,52015,0.7548470424333894,5000,enn_mn,0.002651237875148055,51680,0.749985487896906,enn_mn,0.0025707915867994764,-3.015,-0.004861554536483403,-8.04462883485786e-5,-0.030342916078055115
138,1,974,0.010104992322695771,5000,enn_mn,0.0034522690689475794,1013,0.010509607005021371,enn_mn,0.0032115551518118604,0.351,4.0461468232559986e-4,-2.4071391713571897e-4,-0.0697262908331477
139,1,84657,0.8745738548317114,5000,enn_mn,7.976632001481647e-4,85205,0.8802351288249757,enn_mn,8.332833525145231e-4,4.932,0.005661273993264326,3.562015236635834e-5,0.04465562954357422
140,1,67445,0.6962495741671743,5000,enn_mn,6.912108109332932e-4,52233,0.5392127512413672,enn_mn,7.075265600506499e-4,-136.908,-0.157036822925807,1.6315749117356724e-5,0.023604591912164567
141,1,31630,0.32623718464426427,5000,enn_mn,0.0014165673504909504,32934,0.33968686181075564,enn_mn,0.001319060912187521,11.736,0.01344967716649137,-9.750643830342938e-5,-0.06883289966384998
142,1,92598,0.9543725843854677,5000,enn_mn,5.495923440863229e-4,92171,0.9499716567894873,enn_mn,5.779330268893199e-4,-3.843,-0.004400927595980431,2.834068280299694e-5,0.051566735068175454
143,1,71822,0.7318693636317318,5000,enn_mn,6.70542211890973e-4,71203,0.7255617261935089,enn_mn,6.75561201934575e-4,-5.571,-0.006307637438222935,5.018990043602085e-6,0.007484972541024978
144,1,53737,0.5460522304643837,5000,enn_mn,8.242303043905076e-4,58415,0.5935880499949192,enn_mn,7.929599686838718e-4,42.102,0.04753581953053554,-3.127033570663579e-5,-0.037938832799601106
145,1,7721,0.1767547273476489,5000,enn_mn,0.0024074345933481666,8830,0.2021427590311799,enn_mn,0.0018807581448964,9.981,0.025388031683530987,-5.266764484517666e-4,-0.21877082347615745
146,1,26500,0.385577930392271,5000,enn_mn,0.0013432532496118602,25500,0.37102781981143057,enn_mn,0.0017771556432755063,-9,-0.014550110580840436,4.3390239366364607e-4,0.32302352053793604
147,1,39632,0.4138377520440235,5000,enn_mn,0.0012749657566167025,40356,0.42139776749819874,enn_mn,0.0012783402281392744,6.516,0.0075600154541752285,3.3744715225718543e-6,0.0026467154157351486
148,1,18174,0.1835664865410838,5000,enn_mn,0.001190413517141677,17098,0.17269834856825414,enn_mn,0.001198674068442995,-9.684,-0.01086813797282965,8.260551301318133e-6,0.006939228412957449
149,1,57052,0.5698077403245942,5000,enn_mn,0.0010650967555941796,46746,0.466876404494382,enn_mn,0.0010434311157184442,-92.754,-0.10293133583021224,-2.1665639875735436e-5,-0.02034147579733162
150,1,36998,0.3672002937761148,5000,enn_mn,0.0013269523730452695,38496,0.3820677471540439,enn_mn,0.0011398400613187802,13.482,0.014867453377929107,-1.8711231172648937e-4,-0.14100906372176628
151,1,13659,0.13546563522761082,5000,enn_mn,0.0015850837860833583,16674,0.16536745016364177,enn_mn,0.0014615500119724146,27.135,0.029901814936030946,-1.2353377411094364e-4,-0.07793516986012947
152,1,0,NA,5000,enn_mn,0.0012627687106633852,0,NA,enn_mn,0.001543609735663872,0,NA,2.808410250004869e-4,0.22240100077626201
153,1,20634,0.21168070416611098,5000,enn_mn,0.0019023680924346326,30587,0.31378684202427237,enn_mn,0.0017711471523432537,89.577,0.10210613785816139,-1.312209400913789e-4,-0.0689776813505338
154,1,11939,0.11639061388030456,5000,enn_mn,0.0026953957113055424,13929,0.13579067432270392,enn_mn,0.0029810043923207694,17.91,0.019400060442399364,2.85608681015227e-4,0.10596168860003473
155,1,1090,0.010570516985560092,5000,enn_mn,0.001662875850665506,1032,0.010008049109264235,enn_mn,0.0018915082571282957,-0.522,-5.624678762958576e-4,2.2863240646278974e-4,0.13749216838484238
156,1,1797,0.08814440574876146,5000,enn_mn,0.0017260893472746935,2128,0.1043802423112768,enn_mn,0.0016455396418866577,2.979,0.01623583656251533,-8.054970538803581e-5,-0.04666601153365265
157,1,9666,0.11098226074975602,5000,enn_mn,0.0013969948329669104,12556,0.14416441816407372,enn_mn,0.0012105753073715652,26.01,0.033182157414317695,-1.864195255953452e-4,-0.13344324631425517
158,1,6824,0.07702640163444065,5000,enn_mn,0.0012682861920780217,12442,0.14043998961543236,enn_mn,0.001025998809616522,50.562,0.06341358798099171,-2.4228738246149964e-4,-0.1910352600027319
159,1,19430,0.21909003777414443,5000,enn_mn,9.533697457704572e-4,17607,0.1985341376782996,enn_mn,0.001078995329488976,-16.407,-0.02055590009584482,1.256255837185187e-4,0.1317700548772874
160,1,25617,0.2889385172402125,5000,enn_mn,0.0010084582881101532,36314,0.4095918068103633,enn_mn,0.001686567622319485,96.273,0.12065328957015076,6.781093342093317e-4,0.6724217969194402
161,1,21060,0.23751254666230587,5000,enn_mn,0.001651382868936172,27982,0.3155781614769536,enn_mn,0.0016166885729687478,62.298,0.07806561481464774,-3.4694295967424224e-5,-0.021009238148252344
162,1,9846,0.11100087934883092,5000,enn_mn,0.0013397984742681318,9748,0.10989605645870443,enn_mn,0.0011463027825760852,-0.882,-0.0011048228901264917,-1.9349569169204665e-4,-0.14442148980483363
163,1,23139,0.2609504691447131,5000,enn_mn,0.0015806578048940798,32352,0.36485023457235655,enn_mn,0.0017242471226147867,82.917,0.10389976542764345,1.435893177207069e-4,0.09084149477269614
164,1,1678,0.023232309247234413,5000,NA,NA,3670,0.05081202320461877,NA,NA,17.928,0.027579713957384358,NA,NA
165,1,0,NA,5000,enn_mn,0.0011308226943993747,0,NA,enn_mn,0.0012760475889393443,0,NA,1.4522489453996966e-4,0.1284241068553231
166,1,24198,0.27244784219237306,5000,NA,NA,28311,0.3187565443552473,NA,NA,37.017,0.04630870216287425,NA,NA
167,1,0,NA,5000,enn_mn,0.0011170825728055486,0,NA,enn_mn,0.0017587136927032531,0,NA,6.416311198977045e-4,0.5743811026308023
168,1,32234,0.36261980830670926,5000,NA,NA,38151,0.42918372856950004,NA,NA,53.253,0.06656392026279079,NA,NA
1,0,134118,0.6621443488306649,7500,enn_mn,0.0011017137084388731,121035,0.597553208821482,enn_mn,0.0012713442470719265,-117.747,-0.06459114000918287,1.6963053863305335e-4,0.1539697085855631
2,0,189574,0.9354057187970296,7500,enn_mn,5.832741199681711e-4,190753,0.9412232008486912,enn_mn,5.992210217106349e-4,10.611,0.005817482051661549,1.5946901742463766e-5,0.027340321122654953
3,0,900,1,7500,NA,NA,900,1,NA,NA,0,0,NA,NA
4,0,43807,0.21545733101843884,7500,enn_mn,9.768285050979068e-4,94744,0.4659823628646328,enn_mn,8.143632272622388e-4,458.433,0.25052503184619396,-1.6246527783566798e-4,-0.16631914096260347
5,0,33262,0.1635693947902887,7500,enn_mn,0.0010413947601951793,86518,0.425461394337869,enn_mn,9.18689642547987e-4,479.304,0.2618919995475803,-1.227051176471923e-4,-0.11782766952293362
6,0,29585,0.1446048721357629,7500,enn_mn,0.0016297467050898535,38305,0.18722628450770312,enn_mn,0.0014230469011178974,78.48,0.042621412371940226,-2.0669980397195614e-4,-0.12682940442610685
7,0,52224,0.2551058789048189,7500,enn_mn,0.0011823873278721138,79911,0.3903524411987397,enn_mn,0.0011126737257089374,249.183,0.1352465622939208,-6.971360216317642e-5,-0.05896003832232934
8,0,181632,0.871964743497422,7500,enn_mn,0.001136431643104366,177618,0.8526946452746493,enn_mn,8.875100313223036e-4,-36.126,-0.019270098222772702,-2.4892161178206244e-4,-0.21903790984039181
9,0,160670,0.9989244169780469,7500,enn_mn,NA,160625,0.9986446410474811,enn_mn,5.389891704723482e-4,-0.405,-2.797759305658287e-4,NA,NA
10,0,98117,0.9055895003045797,7500,enn_mn,0.0018921004157342897,98264,0.9069462647444299,enn_mn,6.881344420196666e-4,1.323,0.001356764439850111,-0.0012039659737146232,-0.6363118805443452
11,0,162670,0.7780275492634399,7500,enn_mn,8.955443999593418e-4,163936,0.7840826477903194,enn_mn,6.234803575643649e-4,11.394,0.0060550985268795765,-2.720640423949769e-4,-0.30379738001524964
12,0,134966,0.6451375445137545,7500,enn_mn,0.0011951517589318223,145814,0.696990989699099,enn_mn,0.0012326384498407808,97.632,0.051853445185344516,3.7486690908958504e-5,0.03136563254733656
13,0,157851,0.7530412464578423,7500,enn_mn,0.001092079140678365,148699,0.7093808737799234,enn_mn,8.067927877135742e-4,-82.368,-0.04366037267791889,-2.852863529647907e-4,-0.2612323066509446
14,0,161105,0.7682458691972056,7500,enn_mn,7.87077183767082e-4,161565,0.7704394268138576,enn_mn,7.448207004789246e-4,4.14,0.0021935576166519644,-4.225648328815739e-5,-0.05368785191550191
15,0,172793,0.8237888192835416,7500,enn_mn,6.926125493316381e-4,165993,0.7913698904430905,enn_mn,7.404268937570554e-4,-61.2,-0.03241892884045117,4.7814344425417305e-5,0.06903476477802417
16,0,169909,0.8098038748421228,7500,enn_mn,0.00067143453844696545,159695,0.7611228939780282,enn_mn,7.228315462295459e-4,-91.926,-0.04868098086409456,5.139700778258047e-5,0.07654805470904467
17,0,71757,0.3418774506767798,7500,enn_mn,9.874297937741362e-4,67547,0.321819420556384,enn_mn,9.393818602875725e-4,-37.89,-0.02005803012039581,-4.804793348656372e-5,-0.04865959462587794
18,0,59775,0.28480017533494695,7500,enn_mn,0.0010167871401170878,59448,0.2832421718663643,enn_mn,9.860280202217903e-4,-2.943,-0.0015580034685826472,-3.075911989529746e-5,-0.03025128729672506
19,0,179595,0.8555239038890265,7500,enn_mn,7.239509599625195e-4,176992,0.8431241782740421,enn_mn,7.147403196335774e-4,-23.427,-0.01239972561498448,-9.21064032894216e-6,-0.012722740680417103
20,0,115384,0.5492096282087287,7500,enn_mn,0.001013111580195353,105698,0.503105797011771,enn_mn,0.0010362780031601486,-87.174,-0.0461038311969576,2.3166422964795595e-5,0.022866605631265743
21,0,169952,0.9551353022171017,7500,enn_mn,7.682095289695483e-4,169679,0.9536010340854807,enn_mn,0.0010659868306325587,-2.457,-0.0015342681316210527,2.9777730166301037e-4,0.38762510803847916
22,0,176762,0.8388198949351531,7500,enn_mn,6.9386788382361e-4,174015,0.8257840713340009,enn_mn,7.478225200687931e-4,-24.723,-0.013035823601152186,5.3954636245183104e-5,0.07775923558799423
23,0,200040,0.9482051695288837,7500,enn_mn,6.255266454828755e-4,199671,0.9464560808088469,enn_mn,6.01634677664292e-4,-3.321,-0.0017490887200367622,-2.389196781858358e-5,-0.038194964181166365
24,0,167868,0.7955980208155605,7500,enn_mn,8.572783265160212e-4,160124,0.7588959032398719,enn_mn,7.308732863035192e-4,-69.696,-0.03670211757568864,-1.2640504021250196e-4,-0.1474492429153225
25,0,159047,0.754020252972522,7500,enn_mn,8.897461548779823e-4,151466,0.7180797603018982,enn_mn,8.236170889400549e-4,-68.229,-0.035940492670623714,-6.612906593792738e-5,-0.07432351977626267
26,0,168135,0.7966595593461265,7500,enn_mn,8.046847308902287e-4,154761,0.7332906894100923,enn_mn,6.717089485060176e-4,-120.366,-0.06336886993603419,-1.3297578238421115e-4,-0.16525202638938985
27,0,52997,0.661552864810885,7500,enn_mn,9.581267296774064e-4,51277,0.6400823867182623,enn_mn,0.0010481392734461776,-15.48,-0.021470478092622702,9.001254376877121e-5,0.09394638619369039
28,0,80703,0.8240213196103657,7500,enn_mn,7.370722113188551e-4,82080,0.8380812350670832,enn_mn,7.065153248263372e-4,12.393,0.014059915456717476,-3.05568864925179e-5,-0.041457113730881234
29,0,209164,0.9861435246083271,7500,enn_mn,NA,208020,0.9807499186715888,enn_mn,5.389891704723482e-4,-10.296,-0.0053936059367383216,NA,NA
30,0,138056,0.6502658885481873,7500,enn_mn,7.447450006879871e-4,130038,0.6124998233689892,enn_mn,7.848917373147021e-4,-72.162,-0.037766065179198116,4.014673662671505e-5,0.05390668831563548
31,0,174197,0.8202910152571106,7500,enn_mn,8.961672713449054e-4,171181,0.806088717272556,enn_mn,0.001016250322086107,-27.144,-0.014202297984554524,1.2008305074120149e-4,0.13399624666161844
32,0,180803,0.8508937059382736,7500,enn_mn,7.508325278746301e-4,182286,0.8578729892792937,enn_mn,7.2736289135007e-4,13.347,0.006979283341020048,-2.3469636524560086e-5,-0.03125815099006861
33,0,148021,0.6959700587258972,7500,enn_mn,9.111029866530502e-4,130750,0.6147646967552649,enn_mn,9.413583865641039e-4,-155.439,-0.08120536197063233,3.0255399911053682e-5,0.033207442357529
34,0,106844,0.502308350493169,7500,enn_mn,7.410097134049412e-4,96435,0.45337226030295336,enn_mn,9.066579073932834e-4,-93.681,-0.048936090190215664,1.6564819398834222e-4,0.22354389017006054
35,0,164905,0.7751517117218751,7500,enn_mn,7.983677387211166e-4,154631,0.7268577928823582,enn_mn,8.567952630506264e-4,-92.466,-0.04829391883951695,5.8427524329509716e-5,0.07318372411077527
36,0,111575,0.523565737238745,7500,enn_mn,9.184625281185658e-4,90783,0.4259992679699305,enn_mn,9.85747957708377e-4,-187.128,-0.09756646926881452,6.728542958981114e-5,0.07325876399948802
37,0,183628,0.8616421258105991,7500,enn_mn,9.03976747219676e-4,201439,0.945217113845172,enn_mn,8.358268021634521e-4,160.299,0.08357498803457297,-6.814994505622391e-5,-0.0753890465278337
38,0,120856,0.9593649533637626,7500,enn_mn,0.0027083870621894654,120071,0.9531335582456837,enn_mn,6.026082121546077e-4,-7.065,-0.0062313951180789084,-0.0021057788500348576,-0.7775029202556232
39,0,92987,0.4361982587158029,7500,enn_mn,9.827197762994292e-4,95070,0.44596952752655084,enn_mn,8.344656135743279e-4,18.747,0.009771268810747913,-1.482541627251013e-4,-0.15086107586373543
40,0,40681,0.19075418260934804,7500,enn_mn,0.0011403887426300534,35389,0.16593986795708604,enn_mn,0.0011029378682061242,-47.628,-0.024814314652262,-3.745087442392917e-5,-0.03284044556381453
41,0,92494,0.43361914986381134,7500,enn_mn,0.0010833297272512456,90810,0.4257244253587552,enn_mn,0.0010402579943143762,-15.156,-0.007894724505056128,-4.3071732936869394e-5,-0.03975865505523989
42,0,63556,0.29793737108569285,7500,enn_mn,0.0020814354912458487,62755,0.29418244890305645,enn_mn,0.0019035664402029704,-7.209,-0.0037549221826364,-1.7786905104287824e-4,-0.08545499093820787
43,0,83756,0.3925663799770336,7500,enn_mn,0.0011588661684413118,78556,0.3681938553115699,enn_mn,0.0010629306258337912,-46.8,-0.02437252466546369,-9.593554260752066e-5,-0.08278397041873702
44,0,181117,0.8489116577299486,7500,enn_mn,9.00242901540294e-4,180133,0.8442995612883872,enn_mn,0.0010928347707207231,-8.856,-0.004612096441561353,1.9259186918042911e-4,0.2139332271889165
45,0,35659,0.16713850480431217,7500,enn_mn,0.001540644920995257,31868,0.14936958050152332,enn_mn,0.0019972533334877115,-34.119,-0.01776892430278884,4.5660841249245453e-4,0.2963748533292703
46,0,127950,0.5996794210832193,7500,enn_mn,0.0010909527756338727,124581,0.5838895033838886,enn_mn,0.0012913480034155156,-30.321,-0.01578991769933069,2.0039522778164285e-4,0.18368826979262037
47,0,99193,0.4648981791765285,7500,enn_mn,0.0010503350998683344,91973,0.431059452112577,enn_mn,9.223546830427379e-4,-64.98,-0.03383872706395147,-1.2798041682559648e-4,-0.12184722460635616
48,0,60176,0.2819617747248371,7500,enn_mn,0.0012478423589386846,59639,0.27944559762720284,enn_mn,0.0012481905950066288,-4.833,-0.0025161770976342424,3.482360679441139e-7,2.790705616375259e-4
49,0,68949,0.32307627428378644,7500,enn_mn,0.0012032964926358785,66451,0.3113713252176521,enn_mn,0.001183024393937098,-22.482,-0.01170494906613434,-2.0272098698780484e-5,-0.01684713520137791
50,0,72701,0.34067149317026313,7500,enn_mn,0.0018821645826918717,76120,0.35669267355497764,enn_mn,0.001810259927637474,30.771,0.016021180384714506,-7.190465505439768e-5,-0.03820317081493461
51,0,142799,0.668897903355755,7500,enn_mn,0.0016059692912317384,143051,0.6700783196867213,enn_mn,0.0015406176507079836,2.268,0.0011804163309662163,-6.535164052375486e-5,-0.04069295775489691
52,0,55357,0.2593076634813566,7500,enn_mn,0.0014486967934593145,52573,0.2462666291924302,enn_mn,0.0013399694884186002,-25.056,-0.01304103428892639,-1.0872730504071434e-4,-0.07505180209661855
53,0,200724,0.9402561388058722,7500,enn_mn,8.75106481092209e-4,200114,0.9373987015055416,enn_mn,5.928243958497737e-4,-5.49,-0.002857437300330612,-2.822820852424353e-4,-0.32256884315394707
54,0,124133,0.5814627794120403,7500,enn_mn,0.0011320591793486541,116637,0.5463500777575837,enn_mn,9.580507489353075e-4,-67.464,-0.03511270165445657,-1.7400843041334658e-4,-0.15370965898926303
55,0,190723,0.8933831106780836,7500,enn_mn,7.956470047141754e-4,184195,0.8628047066759101,enn_mn,6.618182307660218e-4,-58.752,-0.030578404002173487,-1.338287739481535e-4,-0.16820119117551327
56,0,111388,0.521730984510321,7500,enn_mn,0.001285678172486822,110362,0.5169252963741879,enn_mn,0.0013696280559681018,-9.234,-0.004805688136133024,8.394988348127972e-5,0.0652961878623946
57,0,179135,0.8389337179841425,7500,enn_mn,7.062085975774854e-4,192332,0.9007385482866336,enn_mn,7.462200906141477e-4,118.773,0.061804830302491065,4.001149303666234e-5,0.05665676285153448
58,0,55040,0.2573754623546301,7500,enn_mn,0.0011725035395751804,48753,0.22797648830260323,enn_mn,0.001366900675044226,-56.583,-0.029398974052026877,1.943971354690455e-4,0.16579662995258773
59,0,71211,0.3330402532959812,7500,enn_mn,0.001088903086846346,75617,0.35364627422002515,enn_mn,0.0010731858439126563,39.654,0.020606020924043955,-1.571724293368982e-5,-0.014434014489948509
60,0,206099,0.9636062707181029,7500,enn_mn,6.835708332842739e-4,200642,0.9380923215028777,enn_mn,6.45641291866676e-4,-49.113,-0.025513949215225207,-3.792954141759795e-5,-0.055487360739723574
61,0,55470,0.2593534631892948,7500,enn_mn,0.0012142259348921563,48719,0.22778873937478375,enn_mn,0.0014404799795342408,-60.759,-0.03156472381451106,2.2625404464208447e-4,0.18633603363296605
62,0,72279,0.3379465767707608,7500,enn_mn,0.0011096750282122677,69131,0.32322783656026594,enn_mn,0.0013111914044956817,-28.332,-0.014718740210494852,2.0151637628341404e-4,0.18159945133492392
63,0,183739,0.8590952659263589,7500,enn_mn,6.978765821692836e-4,175899,0.8224383401519579,enn_mn,7.17970121024493e-4,-70.56,-0.03665692577440094,2.0093538855209367e-5,0.028792395917270206
64,0,203060,0.9494597159943704,7500,enn_mn,5.389891704723482e-4,197291,0.9224852596683016,enn_mn,5.668962485174175e-4,-51.921,-0.026974456326068763,2.7907078045069297e-5,0.05177669529169328
65,0,205872,0.962594449016234,7500,enn_mn,7.333244795781334e-4,197596,0.9238984065235281,enn_mn,7.045171509737586e-4,-74.484,-0.03869604249270597,-2.8807328604374882e-5,-0.03928319510204698
66,0,137616,0.6434412624196376,7500,enn_mn,8.894890836695201e-4,157704,0.7373652834599649,enn_mn,6.935152176133403e-4,180.792,0.09392402104032727,-1.959738660561798e-4,-0.22032183379666043
67,0,66836,0.31246522891645123,7500,enn_mn,0.001076844228465849,66683,0.3117499380548764,enn_mn,0.0010721344398272826,-1.377,-7.152908615748466e-4,-4.709788638566437e-6,-0.004373695390721782
68,0,187732,0.877527076234148,7500,enn_mn,6.412808625858252e-4,206178,0.9637503330481973,enn_mn,6.737364630904352e-4,166.014,0.0862232568140493,3.245560050461004e-5,0.05061058640318676
69,0,199776,0.9335501598160714,7500,enn_mn,6.676557828568893e-4,195888,0.9153815959176808,enn_mn,0.0010357658219175266,-34.992,-0.01816856389839061,3.6811003906063726e-4,0.5513470391666493
70,0,204895,0.9575875122680749,7500,enn_mn,5.389891704723482e-4,201741,0.9428471281020704,enn_mn,0.001704433412855146,-28.386,-0.014740384166004539,0.0011654442423827977,2.1622776601642104
71,0,208118,0.9940059128923022,7500,enn_mn,0.0018074549255672537,208149,0.9941539740081099,enn_mn,0.0016275754412240896,0.279,1.480611158076739e-4,-1.7987948434316408e-4,-0.09952086870808714
72,0,42106,0.2054642782204742,7500,enn_mn,0.0017323735505033388,42408,0.2069379449668425,enn_mn,0.001587895050751268,2.718,0.0014736667463683129,-1.4447849975207086e-4,-0.08339916048134816
73,0,207597,0.9697486371471414,7500,enn_mn,8.52216706425326e-4,205077,0.9579769517874743,enn_mn,NA,-22.68,-0.011771685359667106,NA,NA
74,0,39246,0.18328803205649116,7500,enn_mn,0.0014389027063547223,66329,0.3097719991406768,enn_mn,9.298294460052648e-4,243.747,0.12648396708418566,-5.090732603494575e-4,-0.3537926908478267
75,0,117851,0.6535441367301443,7500,enn_mn,9.845653321230911e-4,115098,0.6382773421470004,enn_mn,9.399088583912634e-4,-24.777,-0.01526679458314395,-4.465647373182776e-5,-0.04535653681359235
76,0,160498,0.7495038269535208,7500,enn_mn,0.0011373217843708506,162118,0.7570690065798383,enn_mn,0.001172755156982252,14.58,0.007565179626317531,3.543337261140145e-5,0.031155098845664565
77,0,133597,0.7825457910860409,7500,enn_mn,0.0010152380207917075,132667,0.7770983065937992,enn_mn,0.0010295604369096381,-8.37,-0.00544748449224175,1.4322416117930684e-5,0.014107446554022586
78,0,105360,0.9990422999971553,7500,enn_mn,NA,105436,0.9997629455438504,enn_mn,NA,0.684,7.206455466950423e-4,NA,NA
79,0,69088,0.790670527243388,7500,enn_mn,0.0010120921357531746,68930,0.7888623124549377,enn_mn,0.0015090905116041085,-1.422,-0.0018082147884503907,4.969983758509339e-4,0.49106040674950974
80,0,121259,0.5718631214570699,7500,enn_mn,0.001166212689215007,115766,0.5459578762697956,enn_mn,0.0013512581433907506,-49.437,-0.025905245187274217,1.8504545417574367e-4,0.15867213235374775
81,0,64737,0.5012388311627979,7500,enn_mn,0.0013960222206930346,66543,0.5152221379128792,enn_mn,0.0014864199559404604,16.254,0.013983306750081304,9.039773524742575e-5,0.06475379396364417
82,0,44990,0.36978588747791064,7500,enn_mn,0.0013435698704611302,40420,0.33222372909217934,enn_mn,0.001438591271664898,-41.13,-0.03756215838573129,9.502140120376773e-5,0.07072308131705513
83,0,194265,0.9066534121139145,7500,enn_mn,6.640971212348355e-4,186212,0.8690692877078025,enn_mn,7.065480264264466e-4,-72.477,-0.03758412440611203,4.2450905191611095e-5,0.06392273635018479
84,0,91583,0.7540860772834688,7500,enn_mn,0.001182687068006089,90497,0.745144052235918,enn_mn,0.0012937155875697261,-9.774,-0.008942025047550817,1.1102851956363712e-4,0.0938781885480678
85,0,88542,0.7354903019479171,7500,enn_mn,0.0014681078927601121,86256,0.7165012252357021,enn_mn,0.001230806830462212,-20.574,-0.018989076712214947,-2.373010622979e-4,-0.16163734523064432
86,0,39478,0.9690944350344896,7500,enn_mn,0.0013474729261773177,39430,0.9679161450278616,enn_mn,NA,-0.432,-0.0011782900066279467,NA,NA
87,0,99389,0.46357025918964173,7500,enn_mn,9.55349575978882e-4,95805,0.4468537633104632,enn_mn,8.404388402124668e-4,-32.256,-0.016716495879178506,-1.1491073576641521e-4,-0.12028134900114858
